name,cohort,analysis,outcome,model,outcome_time_median,term,hr,conf_low,conf_high,source
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,419.5,days365_714,1.2546998742997475,1.1413241232540323,1.3793378980304232,Stata
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.2140336372043068,1.1949763567006453,1.233394963328564,Stata
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,NA,cov_bin_obesity,1.0673315979506324,1.051540045919657,1.0833603003559702,Stata
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,106,days28_197,1.3466377091940105,1.2801129292289988,1.4166196422338362,Stata
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,1,days0_1,76.06171117908993,69.74487909406464,82.95066222264956,Stata
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,12,days1_28,1.8909156828019305,1.6978344736327529,2.1059542714194537,Stata
cohort_prevax-sub_sex_female-lower_gi_bleeding,prevax,sub_sex_female,lower_gi_bleeding,mdl_max_adj,279,days197_365,1.1978931435333302,1.133306311640933,1.266160762174243,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,1,days0_1,106.04038371483004,98.56862439848264,114.07852191311991,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,NA,age_spline2,1.0350929195183436,1.0340040573347908,1.0361829283326531,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,278,days197_365,1.297637755027045,1.2313489798512691,1.3674952748662694,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,104,days28_197,1.5082879505530518,1.4384472022513344,1.5815196680302177,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,11,days1_28,2.357709507307432,2.1421517188941643,2.594958177713692,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,420,days365_714,1.5151603879628497,1.3910696728434828,1.65032064609609,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_age_sex,NA,age_spline1,0.9961395706901404,0.9951776649742688,0.9971024061521656,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_ethnicity,1,1,1,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_deprivation,0.924327253120525,0.9056704326392744,0.9433683099639728,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_ethnicity,0.3665607552158974,0.3394882304123749,0.39579222094949695,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_smoking_status,0.8899033657143481,0.8725374527839195,0.9076149991909248,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_deprivation,0.9130114110987948,0.8946167184261564,0.9317843268825732,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_ethnicity,1.1626240936405814,1.0701425886328837,1.2630978315145698,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_smoking_status,0.7211228989369267,0.6710279423707997,0.7749577246153918,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_deprivation,0.8986591139604914,0.8801663986588258,0.9175404617736616,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_ethnicity,1.0187608135049615,0.9447721421314298,1.0985438169163435,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_smoking_status,0.8009655833023511,0.7854075688092138,0.8168317840475458,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,5.cov_cat_deprivation,0.8879281068695081,0.869082692514039,0.907182170074262,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,5.cov_cat_ethnicity,0.9728223433034712,0.9166396043066436,1.032448638684242,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,6.cov_cat_ethnicity,1.1441423305097738,1.0855624068239011,1.2058832668940522,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_healthcare_worker,1.0708796355044277,1.0361007622843634,1.106825823128814,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,age_spline1,0.9872259892024688,0.9861867901289322,0.9882662833370276,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,age_spline2,1.0372904740451998,1.036070612190867,1.0385116683046605,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_num_consulation_rate,1.0108781413658137,1.0104401217050625,1.0113163509054297,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_alcohol_above_limits,1.4790130393227867,1.434424466326534,1.5249874797108494,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.7748572550439623,1.7357553866459583,1.8148398011642792,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.397486128417999,1.3785791950572543,1.4166522248603064,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.2921838577550264,1.2646888202230864,1.3202766526773968,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_carehome_status,1.0778930973602117,1.019816694630879,1.1392768283297436,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_cholelisthiasis,0.9562635729571566,0.9333387200700328,0.9797515106800372,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_operations,1.9197352770550136,1.8904205168294188,1.9495046214111935,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_sym,1.7853398691635192,1.757850753431223,1.8132588572739268,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_h_pylori_infection,1.112366913958725,1.062555547021974,1.164513496234648,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,420,days365_714,1.3039682303771938,1.1964720879353057,1.421122283568866,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.1901789809815038,1.1726339993873358,1.207986350265869,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,NA,cov_bin_obesity,1.0785370073703469,1.0637173424131423,1.0935632486283182,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,104,days28_197,1.3706015074283942,1.306965319682912,1.4373361434110188,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,1,days0_1,96.03502800795737,89.26004827172072,103.32413616550868,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,11,days1_28,2.1432297065690022,1.9471736287599848,2.3590261840414715,Stata
cohort_prevax-sub_sex_female-nonvariceal_gi_bleeding,prevax,sub_sex_female,nonvariceal_gi_bleeding,mdl_max_adj,278,days197_365,1.174790812697757,1.114661308973632,1.2381639539187632,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,1,days0_1,165.40499803519512,153.31321719468434,178.4504550594708,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,NA,age_spline2,1.036335776586864,1.0349254550322078,1.0377480200257272,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,278,days197_365,1.388933241024762,1.304057033637399,1.4793338720440667,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,101,days28_197,1.6412737217569506,1.5499249338744852,1.7380062101576128,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,10,days1_28,3.1256022980709774,2.8095940311272876,3.477153502417865,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,425,days365_714,1.6158219910850915,1.461681082928019,1.7862179366323834,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_age_sex,NA,age_spline1,1.0018138430267678,1.0005266386254528,1.0031026031408627,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,1.cov_cat_ethnicity,1,1,1,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,2.cov_cat_deprivation,0.9165782831683306,0.8940105526671895,0.9397156964975464,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,2.cov_cat_ethnicity,0.2952334144737119,0.26715453640002323,0.32626380730479543,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,2.cov_cat_smoking_status,0.8242372217762725,0.8046053260403327,0.8443482086323107,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,3.cov_cat_deprivation,0.8594199448783195,0.838190816304606,0.88118675042395,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,3.cov_cat_ethnicity,1.1456353798542172,1.033418356580598,1.27003771896258,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,3.cov_cat_smoking_status,0.6765235638330586,0.6143344452656464,0.7450080911928578,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,4.cov_cat_deprivation,0.8446637160561727,0.8233594647245815,0.8665192103675862,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,4.cov_cat_ethnicity,0.9709743763188756,0.8830144622263639,1.0676963674749762,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,4.cov_cat_smoking_status,0.7332181564685653,0.7157266204108996,0.7511371655654213,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,5.cov_cat_deprivation,0.8091969846743899,0.7880134663449789,0.8309500452108314,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,5.cov_cat_ethnicity,0.8988599867191562,0.8344258461869218,0.9682697143393264,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,6.cov_cat_ethnicity,1.090638167840052,1.022237139907434,1.1636161187190055,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_healthcare_worker,1.0846470125450989,1.039878001476743,1.1313435401058816,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,age_spline1,0.9924181880447082,0.991018873429998,0.9938193791040144,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,age_spline2,1.0391634349631758,1.037566222498547,1.040763106150537,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_num_consulation_rate,1.0115863072635598,1.0110148213298835,1.0121582174510193,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_alcohol_above_limits,1.6202539561276332,1.5622611079071744,1.6803993945299929,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.8448483887559564,1.797263265763564,1.8936933961366489,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.4617319503147923,1.4376423286171325,1.4862250772487482,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.321341621026744,1.288387968365109,1.355138278935858,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_carehome_status,1.0980166424162254,1.0309055595347747,1.1694967171688757,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_cholelisthiasis,0.9739946189956364,0.945970494654164,1.002848950568248,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_operations,2.0106529096569052,1.9737559477314597,2.0482396153173315,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_sym,1.6800038750669877,1.6483399655698534,1.7122758635674165,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_h_pylori_infection,1.130560695081341,1.06832019109317,1.196427460358735,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,425,days365_714,1.3573477339289857,1.2263657243460269,1.5023192790100428,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.1634923165503663,1.1423730252805968,1.1850021631162673,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,NA,cov_bin_obesity,1.093697765180498,1.0753386121200863,1.1123703623015029,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,101,days28_197,1.475609758558158,1.3931629977824558,1.5629358379172942,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,1,days0_1,148.08138184973043,137.23242209223855,159.78801012334435,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,10,days1_28,2.810515729119705,2.5261211904642136,3.1269278344392113,Stata
cohort_prevax-sub_sex_female-upper_gi_bleeding,prevax,sub_sex_female,upper_gi_bleeding,mdl_max_adj,278,days197_365,1.2442188459172232,1.1679694170141512,1.3254462563764986,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,1,days0_1,144.62887809705518,120.00639103633736,174.3033200063412,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,11,days1_28,3.289998141883272,2.5863698752648494,4.185047274272086,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,262,days197_365,1.46830694656318,1.2710533930259538,1.6961720893511412,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,96,days28_197,1.6602451961753713,1.4520811452507416,1.898250742004798,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,NA,age_spline2,0.9754787527868508,0.9719900608859068,0.9789798684931308,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,432.5,days365_714,2.098255321209034,1.669639942684463,2.6369010949171248,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_age_sex,NA,age_spline1,1.0529222565611709,1.0493621464421,1.0564944448594509,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,2.cov_cat_deprivation,0.8834384109077763,0.8361438594665552,0.933407976372439,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,2.cov_cat_smoking_status,0.6103168685782769,0.5823990577356047,0.6395729442273477,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,3.cov_cat_deprivation,0.8052795457852354,0.7613234336846987,0.8517735277391191,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,3.cov_cat_smoking_status,0.4725919725929572,0.40697032815224143,0.5487947329559444,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,4.cov_cat_deprivation,0.737037799335589,0.6951701105400726,0.7814269559215536,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,4.cov_cat_smoking_status,0.4863962296024129,0.4630466842802324,0.5109231967381197,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,5.cov_cat_deprivation,0.7122196627876363,0.6700607493740018,0.7570312083806159,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_healthcare_worker,0.8921355464883377,0.7463216540928143,1.0664381885932142,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,age_spline1,1.0338783300857906,1.0300117397581126,1.0377594353167314,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,age_spline2,0.9815731885368348,0.9775781905394338,0.9855845126032434,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_num_consulation_rate,1.0103190782291314,1.0084418329988738,1.0121997167886654,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_alcohol_above_limits,2.9539167453146935,2.807277071928693,3.1082162232941832,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.3625417645960456,1.268772629870465,1.4632407973728516,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.563932839961449,1.4999185400497417,1.6306791753029275,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.3206433444166368,1.2493694699379998,1.3959831024433749,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_carehome_status,0.6445877589049074,0.4715874133143713,0.8810526440062928,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_cholelisthiasis,3.004851051890111,2.8029712072199113,3.2212677717354032,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_gi_operations,1.8523583295739536,1.7721702049056944,1.9361750438907503,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_gi_sym,2.3188860047659254,2.223187995983712,2.4187033722804756,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_h_pylori_infection,0.9834387703300626,0.8542476832658106,1.132167910939904,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,432.5,days365_714,1.8266414363878631,1.4530258860240084,2.296324497190675,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.108636630962422,1.0596835226422925,1.1598511756104726,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,NA,cov_bin_obesity,1.1232145407162548,1.0777108410476537,1.1706396396746823,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,11,days1_28,3.035930599249885,2.386473134213828,3.8621305995757464,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,1,days0_1,132.62306409573787,110.0176711820944,159.8730399606612,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,96,days28_197,1.5477047082087214,1.3533721949316675,1.7699418624980587,Stata
cohort_prevax-sub_sex_male-acute_pancreatitis,prevax,sub_sex_male,acute_pancreatitis,mdl_max_adj,262,days197_365,1.3735491357080631,1.1890071129656972,1.586733181801481,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,1,days0_1,175.2627015437098,159.91253347878032,192.0863479814452,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,NA,age_spline2,0.994444389799182,0.9924832928132568,0.9964092621730216,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,275,days197_365,1.4533075097291754,1.343265782438276,1.572364126786318,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,108,days28_197,1.8920346794864584,1.7657647806132128,2.0273341430766556,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,9,days1_28,4.5966004607232485,4.104258117424498,5.148003656451283,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,438,days365_714,1.7021868385371188,1.5023949978098028,1.9285472514011976,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_age_sex,NA,age_spline1,1.0636308657085298,1.061399159995999,1.0658672638219733,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,1.cov_cat_ethnicity,1,1,1,Stata
